35 7
90 9
67 9
77 7
11 9
0 8
89 9
77 9
67 9
11 9
67 9
67 7
24 7
58 8
11 9
11 7
35 9
58 8
16 7
35 9
67 9
11 9
35 9
55 9
67 8
35 8
58 9
67 9
24 9
58 9
24 9
24 7
11 9
11 9
11 7
49 9
37 8
35 8
24 9
58 9
24 9
67 9
78 8
67 9
35 9
24 9
35 7
67 9
16 9
55 9
24 9
16 9
58 9
58 9
58 9
78 8
11 9
58 9
16 9
2 9
77 9
90 9
77 8
58 9
11 9
2 9
24 9
58 8
11 9
67 7
11 9
77 7
58 9
24 9
2 9
90 9
77 8
58 9
11 9
55 9
58 9
16 9
24 9
67 9
67 9
49 9
67 9
35 7
24 9
58 8
55 9
58 9
24 9
24 9
35 8
58 9
90 9
58 9
11 8
58 9
24 9
58 9
37 9
24 8
67 9
67 9
78 9
58 9
24 7
77 9
11 8
58 9
35 9
24 9
35 8
58 9
90 9
24 9
67 9
55 9
2 9
67 9
67 8
67 9
58 9
11 9
77 9
58 9
11 9
89 9
67 8
11 9
24 9
58 7
67 8
77 9
35 9
11 9
67 8
77 9
24 9
11 9
67 9
77 8
24 8
24 9
11 9
67 9
11 9
58 9
16 8
24 8
35 8
90 9
24 9
24 9
24 9
24 8
11 9
24 8
16 8
58 9
58 9
58 7
89 9
11 9
35 9
77 8
67 8
35 9
55 9
58 9
67 9
58 8
67 9
77 9
77 7
58 9
58 7
58 9
77 8
49 9
67 9
35 8
35 9
2 9
11 9
77 8
58 9
90 9
11 8
11 9
67 9
16 7
67 9
58 9
35 9
58 8
67 9
24 9
67 7
16 9
67 9
35 8
58 9
0 7
67 8
58 9
16 9
77 8
24 9
78 9
77 9
0 8
35 8
35 9
35 9
55 9
58 8
35 9
24 9
78 8
77 9
77 9
11 7
11 9
35 9
35 7
0 7
11 9
35 9
77 9
58 7
90 9
24 9
11 8
67 7
90 9
35 9
37 9
24 9
35 8
2 9
89 9
35 9
24 9
24 9
24 9
77 8
24 8
24 9
67 9
67 8
77 7
24 9
35 9
35 8
58 8
35 9
24 8
55 9
58 9
58 9
35 7
77 9
24 9
11 7
58 8
58 9
89 9
11 9
24 9
58 9
58 9
35 9
35 9
89 9
58 8
16 7
77 9
58 8
89 9
58 9
67 9
49 9
90 9
16 9
24 7
90 9
77 7
90 9
11 8
35 8
90 9
35 8
35 9
67 9
58 9
0 8
77 7
24 9
67 9
35 9
67 9
35 9
58 8
58 8
67 9
67 8
24 9
39 9
11 9
55 9
89 9
16 9
35 9
11 9
11 9
24 8
11 9
58 9
24 8
77 9
35 8
67 9
67 9
58 9
55 9
58 9
35 8
67 9
77 9
35 9
24 9
35 9
90 9
11 9
67 9
77 9
16 9
67 8
67 8
67 9
58 8
35 9
67 9
58 9
58 8
16 9
35 9
49 9
89 9
77 8
58 9
58 7
90 9
89 9
58 9
67 9
35 9
58 8
11 9
11 7
24 7
90 8
67 9
11 9
58 8
35 9
58 9
35 9
77 9
11 9
35 8
35 9
35 9
77 8
35 9
90 9
67 9
35 9
0 8
35 9
24 9
11 8
58 9
11 9
35 8
58 8
90 9
35 8
35 8
24 9
24 9
11 9
24 7
67 9
58 9
11 9
77 8
11 9
58 7
77 9
67 9
58 9
78 9
24 9
90 9
58 8
16 8
24 8
90 9
35 9
67 9
58 7
58 8
24 8
58 9
89 9
37 9
55 9
11 9
11 9
24 8
58 9
89 9
58 9
16 9
24 8
77 9
88 9
90 9
24 8
35 9
11 9
77 9
11 9
58 9
24 9
58 9
24 8
24 9
55 9
67 8
67 9
11 9
58 9
67 7
24 9
58 9
77 9
24 9
67 9
89 9
77 7
55 9
24 9
24 9
11 9
24 9
58 9
77 9
78 9
35 7
16 9
35 9
58 9
49 9
58 7
77 9
58 9
2 9
39 9
37 9
11 8
67 8
24 7
77 8
35 7
58 9
11 8
11 8
58 7
58 8
11 8
24 9
55 9
11 7
67 9
0 8
67 9
24 9
49 9
11 8
35 9
77 8
67 8
58 9
16 9
2 9
2 9
35 9
24 8
11 9
11 9
67 8
78 9
58 9
67 9
16 8
35 9
58 9
24 8
89 9
90 9
90 9
58 9
24 7
58 7
11 9
35 9
24 8
16 7
24 8
24 9
24 9
11 9
58 9
11 9
49 9
35 9
77 9
2 9
35 9
78 9
11 9
58 9
67 9
55 9
2 9
35 9
58 8
37 9
58 7
35 7
67 9
35 9
16 9
35 8
35 8
58 9
67 7
11 9
77 9
24 9
24 9
24 9
11 9
35 9
77 9
11 9
77 9
11 9
11 9
90 9
58 9
67 8
16 9
90 9
16 9
35 8
90 9
58 9
67 9
24 9
35 9
16 9
77 7
35 8
35 9
67 9
11 9
24 9
35 8
24 8
89 9
58 8
58 8
77 9
24 9
58 8
--
18 9
36 9
96 8
18 9
96 9
36 9
96 9
16 9
2 8
62 9
60 9
96 8
12 7
18 9
96 9
96 9
62 9
7 7
18 9
2 9
12 9
18 9
96 9
18 9
12 7
18 9
18 7
2 8
18 9
18 9
36 9
18 9
96 9
83 8
36 9
36 9
18 9
16 9
16 9
16 8
7 8
36 9
18 7
16 8
18 9
61 9
96 8
32 8
16 9
36 8
36 9
96 9
7 7
18 9
7 7
96 9
32 8
7 9
18 9
12 8
96 9
96 9
36 9
83 7
18 9
36 8
36 9
36 9
18 8
36 9
18 9
96 7
16 8
18 9
12 8
36 9
96 9
18 9
21 9
36 9
18 8
96 7
48 8
36 8
16 8
36 9
18 9
18 9
48 9
36 8
7 9
36 9
18 9
24 9
18 9
12 7
36 7
18 7
36 9
96 8
96 9
18 9
7 9
18 9
18 9
36 8
18 8
18 9
48 9
16 8
36 9
18 9
96 9
16 9
96 9
16 9
12 7
96 7
48 9
18 8
18 8
16 7
18 9
96 9
42 8
18 9
36 8
12 8
96 9
7 8
96 8
7 9
96 9
16 9
18 9
16 8
16 8
46 9
96 9
24 9
16 8
16 9
96 9
7 8
36 9
16 9
96 9
18 9
16 9
96 9
48 9
16 7
96 7
36 9
18 8
19 8
18 9
16 8
36 8
7 8
96 8
48 9
16 8
32 9
36 9
96 9
96 9
36 9
96 9
36 9
96 9
83 7
36 9
36 9
32 9
18 9
36 7
18 8
36 8
18 7
18 9
96 9
18 8
48 9
48 9
96 9
2 8
16 9
36 9
18 9
7 8
18 9
36 9
18 9
8 9
18 9
96 9
12 7
96 9
36 9
36 9
96 9
18 9
96 8
96 8
7 9
18 9
48 8
18 9
42 9
36 9
32 8
60 9
32 7
18 9
18 8
32 7
36 9
16 9
96 8
7 8
7 7
96 9
96 9
96 9
16 9
18 9
96 9
12 9
18 9
18 8
18 8
36 7
36 9
18 9
96 8
7 7
96 9
36 9
83 8
18 9
60 9
18 9
16 9
48 9
16 8
16 7
18 7
18 8
18 9
33 9
18 8
60 9
16 9
36 9
36 9
16 9
7 9
96 7
18 9
96 9
7 8
18 9
36 9
96 9
19 7
36 9
36 9
16 9
96 9
24 9
62 9
96 8
96 9
61 9
16 9
96 9
96 7
12 9
7 9
16 7
7 9
19 8
48 9
36 8
32 9
48 9
7 9
36 9
96 9
32 8
16 9
18 9
36 9
18 9
18 8
61 9
61 9
96 8
18 9
16 9
2 9
16 9
32 8
36 9
96 9
32 9
36 9
32 9
36 9
16 9
7 8
18 9
7 9
61 9
18 8
16 7
33 9
36 9
18 9
96 8
96 9
16 8
7 9
33 9
36 8
7 9
32 9
24 9
18 7
36 8
96 9
18 8
18 9
18 8
7 8
18 7
18 9
18 9
7 8
8 9
16 9
96 9
18 8
16 9
32 7
96 9
16 9
36 9
7 9
36 9
16 8
18 9
18 9
36 9
96 8
62 9
16 8
32 8
32 9
32 8
83 7
16 9
96 7
18 8
96 9
36 9
21 9
12 8
96 8
96 8
96 9
33 9
61 9
36 9
48 9
16 9
18 9
36 9
32 8
16 9
18 7
18 9
61 9
36 9
32 9
18 8
7 9
18 9
7 7
16 9
7 9
18 9
16 9
36 9
96 9
2 9
36 9
16 9
18 9
18 9
18 9
18 9
96 8
18 9
24 9
48 9
12 7
32 9
96 8
18 9
32 9
36 9
16 9
7 8
18 9
36 9
18 8
7 9
18 9
32 9
12 8
36 9
7 9
0 9
96 9
18 9
18 9
2 9
18 9
16 9
96 9
7 7
32 9
96 9
96 9
18 9
96 8
36 8
96 9
12 8
48 9
48 9
16 9
7 8
36 9
96 9
96 9
18 8
36 9
18 9
96 9
32 9
96 9
96 8
96 7
61 9
18 9
7 7
96 9
18 9
18 9
18 8
18 8
96 9
48 9
36 7
18 9
7 9
36 9
18 7
36 9
60 9
16 7
7 8
52 9
46 9
48 9
32 8
48 9
36 8
96 9
12 8
2 9
83 7
36 9
18 9
7 9
7 9
96 9
18 8
96 8
18 9
18 9
7 9
61 9
96 8
96 8
36 9
7 7
36 7
24 9
96 7
96 9
36 8
18 9
36 8
0 9
36 8
96 9
18 9
36 9
96 9
18 9
32 9
33 9
96 9
96 9
36 8
16 9
18 9
19 7
96 8
96 8
18 7
18 9
60 9
32 9
7 9
7 8
61 9
32 9
18 9
18 9
48 9
36 9
18 7
7 9
18 9
32 9
7 9
96 9
18 9
32 7
36 9
16 9
7 9
18 9
36 9
60 9
48 9
18 9
36 9
96 9
96 9
7 8
32 9
16 9
36 9
16 8
96 9
96 9
83 8
96 9
96 9
12 8
12 9
16 9
12 7
18 9
18 9
96 9
18 9
48 8
16 9
96 9
8 9
32 9
96 9
7 8
96 9
61 9
36 9
18 9
36 8
36 9
36 7
18 9
36 7
36 8
7 9
32 9
96 9
7 9
7 8
7 9
36 9
18 8
18 8
16 9
16 9
32 9
18 9
18 9
18 8
96 9
18 9
18 9
96 9
32 8
16 9
32 9
96 9
18 9
7 9
32 9
36 7
18 9
36 8
96 8
62 9
36 9
7 8
96 9
96 9
16 9
7 8
46 9
2 8
60 9
96 9
36 8
36 7
16 9
16 9
2 7
96 9
7 8
7 8
96 8
36 8
18 9
83 8
96 9
42 8
32 7
61 9
2 9
36 9
96 9
96 7
7 8
18 9
96 9
12 8
24 9
96 9
36 9
96 9
24 9
18 9
32 8
36 9
24 9
2 7
96 9
96 9
2 7
96 9
7 8
36 9
36 7
96 9
36 9
96 9
16 9
18 9
36 9
61 9
48 9
96 9
18 9
36 7
96 9
96 9
61 9
36 8
18 9
12 9
18 9
48 8
96 9
32 9
7 9
83 7
61 9
96 9
18 8
36 9
83 7
16 9
96 9
46 9
96 8
96 9
32 9
18 8
7 8
36 8
60 9
32 9
2 9
18 9
96 9
36 9
18 9
61 9
32 9
96 9
18 9
16 9
16 9
61 9
18 9
96 8
16 8
48 9
96 8
7 9
18 9
96 8
8 9
96 8
18 9
18 9
36 8
7 8
18 8
96 8
18 9
36 8
96 9
52 9
19 7
18 8
16 9
32 9
12 9
16 9
32 9
32 8
32 9
18 9
96 9
18 9
18 9
18 9
18 9
2 9
7 9
18 9
36 9
18 9
36 9
61 9
18 9
36 9
18 9
2 8
18 9
16 8
16 9
96 9
18 9
32 9
48 9
46 9
96 9
36 8
7 9
36 9
16 7
96 9
18 9
16 9
36 9
16 9
46 9
18 9
2 8
7 8
96 9
96 7
16 9
18 8
16 7
96 7
18 9
18 7
96 9
96 9
96 7
12 7
16 9
12 8
61 9
96 9
16 8
36 9
16 7
18 9
8 9
18 9
96 9
62 9
96 9
18 8
18 9
16 8
96 9
83 8
2 9
18 9
36 9
36 9
12 7
18 9
18 9
36 9
7 8
48 9
48 9
12 7
18 9
61 9
18 9
16 9
12 9
8 9
62 9
83 8
12 9
7 9
7 8
36 9
16 8
18 8
36 9
36 9
96 9
96 8
7 9
32 7
18 9
16 9
18 9
32 9
96 7
18 7
36 9
24 9
32 8
48 8
36 8
7 7
24 9
12 8
16 8
96 9
36 9
8 9
62 9
96 8
18 9
2 9
36 8
7 8
36 9
36 9
18 8
7 9
18 9
36 9
16 9
32 9
96 9
8 9
96 8
18 9
7 9
16 9
18 9
18 9
21 9
60 9
7 8
16 9
18 9
7 7
32 9
96 9
7 9
0 9
2 9
8 9
32 9
18 8
18 8
7 9
7 9
96 8
96 9
7 9
48 9
32 9
62 9
96 9
18 9
18 9
16 9
18 9
96 9
48 7
83 7
18 8
18 9
96 9
36 9
7 9
2 8
12 7
18 9
12 9
96 9
96 7
16 8
18 9
7 9
7 8
16 9
36 9
7 9
19 7
19 9
48 9
46 9
32 9
7 7
7 8
96 9
18 9
83 7
18 9
96 9
32 9
19 7
18 9
96 9
96 9
96 9
32 8
16 9
36 8
24 9
96 7
60 9
16 9
2 9
36 9
7 9
8 9
16 8
16 9
18 8
18 9
32 9
18 8
18 7
16 9
96 9
83 7
36 7
61 9
96 9
2 8
18 8
36 9
96 9
96 9
61 9
48 9
96 8
96 9
12 9
61 9
36 9
18 9
36 9
36 9
18 9
--
69 9
80 9
25 8
28 8
25 9
69 9
19 8
49 9
49 9
40 9
23 8
25 7
23 9
69 7
23 7
25 9
40 8
38 9
69 9
19 9
23 9
95 9
25 9
69 9
23 8
95 9
69 9
19 9
69 9
69 9
69 9
69 8
25 9
69 8
80 7
69 9
95 9
49 9
49 9
59 9
38 9
80 9
69 9
59 9
95 9
95 7
19 9
43 9
49 9
69 9
51 9
19 8
38 9
69 7
85 9
25 9
43 9
65 8
95 9
23 8
25 9
25 9
23 9
69 9
69 8
80 9
80 9
80 9
69 9
80 9
95 8
19 9
49 7
95 8
23 9
23 9
25 9
59 9
21 9
51 9
69 9
25 7
95 9
69 9
59 9
86 9
95 7
69 9
95 9
69 9
19 9
69 9
69 9
40 9
69 9
23 9
69 9
69 9
80 7
25 9
25 9
69 8
49 9
16 9
59 8
69 9
69 9
95 7
95 9
49 8
69 9
69 7
25 8
49 8
19 8
49 8
23 8
19 9
95 9
69 9
59 9
59 9
69 9
25 9
49 9
69 9
69 9
23 9
19 9
85 9
25 7
65 7
25 9
59 9
69 9
59 9
95 9
23 9
25 9
40 8
95 9
49 8
25 9
85 8
79 9
49 8
19 8
95 7
49 9
25 9
95 9
59 9
19 9
69 9
69 9
19 8
69 9
59 9
69 9
65 8
19 9
95 9
49 7
95 9
79 9
25 9
19 9
79 9
25 8
23 9
23 9
69 9
80 9
69 9
69 9
69 9
80 9
69 9
80 9
69 9
69 9
19 8
69 8
95 9
95 9
25 8
19 9
49 9
23 9
16 9
85 9
95 9
79 9
49 9
80 7
69 9
19 9
23 8
19 9
80 9
80 9
25 9
95 8
25 8
19 9
19 9
69 9
95 9
95 9
49 9
23 9
95 9
25 9
95 9
69 9
69 8
95 9
86 9
49 9
19 9
49 9
85 9
25 9
19 8
25 9
49 7
95 9
25 9
23 9
95 9
69 9
69 9
80 9
79 9
69 9
19 9
49 9
19 8
80 8
69 9
95 9
25 9
93 9
49 8
95 9
59 9
59 9
69 9
69 9
95 8
40 9
95 9
23 8
49 9
69 8
80 9
49 8
65 8
25 7
16 9
19 9
85 9
69 8
80 8
25 9
19 7
80 9
80 9
49 7
19 9
40 8
40 9
25 8
25 9
95 8
59 9
40 7
19 9
23 9
65 7
59 9
49 9
19 8
59 9
69 9
95 9
95 9
19 9
69 9
25 9
95 9
49 9
69 9
80 8
69 9
69 9
95 9
95 8
19 9
95 7
49 9
19 9
49 9
95 9
80 9
25 8
95 9
79 9
95 9
86 9
49 9
49 9
59 9
49 9
95 8
69 9
59 9
40 8
69 9
59 9
19 9
19 9
95 9
49 9
40 9
69 8
38 9
95 8
40 9
69 9
69 9
25 9
69 9
59 9
69 8
85 8
69 9
95 8
59 9
85 9
80 8
49 8
25 9
69 9
59 9
43 9
19 9
49 9
80 9
65 7
80 8
59 9
69 8
59 9
51 9
25 9
40 9
49 9
95 9
95 9
95 9
69 9
49 9
25 8
69 9
25 8
69 9
21 9
23 8
25 9
19 9
19 8
40 9
95 8
79 9
95 9
49 9
69 7
80 8
95 9
49 9
69 9
59 9
95 9
69 9
95 9
69 8
49 9
95 8
85 9
49 9
65 7
69 7
49 8
80 8
25 9
19 9
69 9
49 8
59 9
69 8
69 9
69 9
25 7
69 7
40 8
95 9
23 9
95 8
19 9
69 7
95 8
80 9
49 7
85 9
95 8
80 9
69 9
49 9
69 9
95 9
23 8
23 9
65 7
49 9
19 7
69 8
59 9
19 9
69 9
49 8
19 8
38 9
3 9
19 8
25 9
69 9
19 9
79 9
25 8
23 8
95 9
95 9
49 9
49 9
69 9
25 9
25 8
69 8
23 9
95 8
19 9
3 9
19 7
25 8
19 9
95 9
59 9
38 9
25 9
59 9
59 9
59 9
69 8
19 9
95 9
80 9
59 9
19 9
80 8
69 9
79 8
25 9
59 9
38 9
23 8
25 9
95 9
43 9
95 9
80 9
25 9
23 9
19 9
69 9
80 9
93 9
65 7
65 8
25 9
95 9
25 9
69 9
69 9
49 9
95 8
19 9
25 8
86 9
38 9
69 9
23 9
25 7
25 8
69 9
69 8
69 9
49 9
69 8
25 9
16 9
69 9
23 9
95 9
95 8
40 8
25 8
25 9
69 9
49 9
69 8
19 7
25 9
19 9
69 9
69 8
23 7
95 7
65 7
85 8
95 9
95 9
95 8
59 9
95 9
79 9
69 9
49 9
95 8
95 9
65 8
40 7
69 9
43 9
80 9
49 9
49 9
95 9
79 9
23 8
95 9
95 7
80 9
25 9
19 9
38 9
3 9
49 8
79 9
49 8
25 9
19 8
69 9
25 9
40 7
23 9
23 9
49 8
23 8
95 9
16 9
25 9
69 9
95 9
59 9
19 8
80 9
95 9
19 8
49 9
25 9
95 7
23 9
69 9
80 9
80 9
69 9
69 9
69 9
80 9
49 9
95 9
19 9
19 9
38 9
49 9
80 8
69 9
95 9
49 8
49 9
95 8
59 9
69 9
69 9
19 8
93 9
95 7
25 9
95 9
49 9
95 8
25 9
59 9
65 8
95 8
69 9
59 9
80 9
25 8
40 9
69 9
65 9
25 9
19 7
49 9
49 9
25 9
19 9
23 8
19 9
69 9
69 9
49 9
49 9
49 9
19 9
65 9
49 9
19 9
69 9
93 9
69 9
25 9
49 9
95 9
69 9
19 9
69 8
19 9
19 9
85 8
95 8
19 7
23 9
40 8
40 7
80 9
25 9
23 9
95 7
3 9
80 9
40 8
49 9
19 9
25 9
49 9
25 9
65 8
23 9
69 9
19 9
69 9
25 9
49 9
93 9
51 9
95 8
95 9
25 9
93 9
69 9
19 7
19 9
95 8
69 9
59 9
79 9
69 9
95 9
25 9
3 9
49 9
69 8
95 9
25 9
95 9
80 9
69 9
49 9
25 9
69 8
19 9
19 8
95 8
69 9
85 9
80 9
23 8
95 8
19 8
69 9
19 7
23 9
69 9
95 7
95 8
23 9
59 9
49 8
49 9
95 8
95 9
19 9
49 7
95 9
25 9
65 7
69 7
25 9
80 7
19 8
95 7
69 9
69 9
49 9
69 9
25 8
69 9
69 9
19 8
23 7
19 7
69 8
49 9
3 9
79 8
49 8
95 9
95 9
95 7
69 9
19 7
69 9
69 7
69 9
95 9
19 8
49 9
95 8
80 8
69 7
23 9
69 9
95 9
79 9
69 9
19 9
69 8
95 9
49 9
25 9
69 9
3 9
59 9
25 9
19 8
69 9
19 9
79 9
59 9
19 8
49 9
49 9
80 9
49 9
69 8
69 9
19 9
85 9
19 8
25 7
49 9
69 8
59 9
19 9
69 9
69 9
25 9
25 9
25 7
23 9
49 9
23 8
69 9
25 9
49 7
80 9
59 9
69 9
80 7
69 9
25 8
40 9
25 9
95 9
69 9
49 8
25 9
69 9
19 9
95 9
23 9
23 9
23 8
69 7
95 8
69 9
65 8
59 9
95 9
23 8
69 7
95 8
25 9
49 9
23 9
80 7
40 9
69 9
23 9
19 9
49 9
80 9
49 7
69 9
23 8
79 9
25 9
19 9
65 8
43 9
95 9
49 7
69 7
95 9
25 8
69 9
80 9
40 9
43 8
95 9
80 9
38 9
40 9
23 9
59 9
25 9
23 9
80 7
40 9
19 9
59 9
19 8
69 9
49 9
69 9
80 9
59 9
19 9
59 9
69 9
59 9
95 8
25 9
80 8
19 9
69 7
49 9
59 9
69 9
69 8
49 9
23 8
49 9
49 9
69 9
85 9
69 9
25 9
49 9
49 9
19 9
80 7
95 9
69 8
95 9
19 9
85 7
19 9
25 9
49 9
95 9
95 9
40 8
25 9
95 8
59 9
49 9
25 9
25 9
95 9
69 9
69 9
16 9
25 9
23 9
49 9
19 9
23 8
59 9
23 9
23 9
25 7
59 9
16 9
65 7
49 9
49 9
80 8
85 7
19 7
19 9
95 9
25 9
95 9
38 9
85 8
19 7
69 9
69 9
69 9
19 9
95 8
19 7
59 9
49 9
19 9
25 8
95 9
49 9
69 9
40 8
25 8
25 9
49 8
19 8
80 9
49 9
80 7
49 7
49 9
95 9
69 8
95 9
95 9
69 9
49 9
25 9
69 9
80 9
95 9
25 9
19 9
95 9
80 9
19 9
19 9
95 8
59 9
25 9
19 9
23 9
95 8
23 9
69 9
69 9
23 9
69 9
--
97 9
98 9
78 9
15 8
87 8
36 9
87 9
38 8
87 9
40 9
98 8
87 9
98 9
36 9
98 9
10 8
78 9
38 9
97 9
87 9
40 9
97 9
10 8
36 9
98 9
97 9
64 9
87 8
97 9
97 9
36 9
64 9
98 9
64 9
36 9
36 9
48 9
87 8
38 8
38 9
38 9
98 9
64 9
38 8
48 9
97 9
87 9
97 8
38 9
36 8
98 9
87 8
38 9
36 9
85 9
78 9
97 9
0 7
48 9
98 9
87 8
10 9
98 9
81 9
36 9
98 9
36 9
98 9
15 7
98 9
48 9
87 9
38 7
48 9
98 8
98 9
87 9
38 9
21 9
98 7
15 8
87 9
48 8
98 9
38 8
98 9
97 9
36 9
48 9
36 8
87 9
98 9
97 9
40 9
97 9
98 9
36 7
64 9
36 9
78 8
10 9
15 9
38 9
15 9
38 9
98 9
15 7
97 9
48 9
87 9
36 9
15 9
87 9
38 8
87 9
87 9
98 9
87 9
48 9
15 7
15 9
38 8
36 8
10 9
49 9
97 9
36 8
98 9
87 7
85 9
87 9
0 8
98 9
38 9
15 7
87 9
38 9
10 9
78 9
78 9
38 9
87 9
78 9
85 8
98 7
38 8
87 9
97 9
87 8
87 9
48 9
38 8
87 9
36 9
27 9
87 9
98 9
87 9
36 8
0 7
87 8
48 9
38 7
97 8
98 8
10 9
87 8
98 8
87 9
98 9
78 9
86 9
36 9
98 9
97 9
36 9
98 9
15 8
98 9
15 9
98 9
87 8
36 9
48 9
48 9
87 9
87 9
38 9
98 8
87 9
85 9
48 9
98 7
87 9
66 9
97 9
87 7
98 9
87 8
98 9
98 9
87 9
48 9
87 9
87 8
87 9
36 9
48 8
48 9
38 9
98 8
97 7
98 9
97 7
97 9
15 9
97 7
98 9
87 9
87 8
38 9
85 9
10 9
87 9
87 9
38 7
48 9
98 9
23 9
48 9
27 9
64 9
98 9
98 8
97 9
87 8
38 9
87 9
36 9
64 9
48 9
98 9
10 9
38 8
48 9
38 7
38 8
15 8
64 9
97 9
78 9
15 9
98 8
38 9
36 9
98 9
87 9
0 7
87 9
15 9
87 8
85 9
36 9
36 9
98 9
87 9
98 9
98 9
38 7
78 7
78 9
40 9
87 9
87 9
48 9
38 9
78 9
87 9
10 9
0 8
38 8
87 9
78 9
48 9
36 8
97 9
48 9
87 9
98 9
98 9
97 7
87 9
64 9
36 9
36 9
15 7
48 7
48 9
78 8
97 9
38 9
87 9
87 9
97 7
98 9
87 7
97 8
98 8
97 9
98 9
38 9
38 9
87 9
87 9
48 8
64 9
38 8
78 9
36 9
38 9
87 7
78 7
38 9
38 9
78 9
36 8
38 9
97 9
40 9
15 8
36 8
78 9
27 9
15 9
15 8
85 8
15 8
48 9
15 9
85 9
66 7
38 8
98 9
64 9
38 9
97 8
78 8
87 9
98 9
0 7
36 9
38 9
36 9
87 9
98 7
78 8
78 9
87 9
97 8
97 8
97 8
86 9
87 9
87 9
64 9
87 7
36 9
21 9
98 9
78 9
87 9
78 8
78 9
48 8
98 8
48 9
38 9
36 9
36 9
97 7
87 9
15 9
15 9
48 7
98 9
97 8
15 8
87 9
48 9
85 9
87 9
0 8
36 9
38 7
36 9
98 9
87 9
36 9
87 9
38 9
15 9
36 9
64 9
87 9
36 9
78 9
48 9
98 8
97 9
87 8
64 9
97 9
98 9
38 7
85 9
48 9
36 9
27 9
38 9
97 9
97 8
98 9
98 9
0 7
38 9
87 9
36 9
38 9
87 9
97 9
38 8
87 9
38 9
97 8
87 8
87 9
97 9
87 9
98 9
87 9
98 9
48 9
48 9
38 9
38 9
36 9
87 8
87 9
64 9
98 8
97 9
78 8
97 9
87 9
87 9
87 9
48 7
15 9
38 9
98 9
15 9
15 9
15 9
64 9
78 8
48 9
98 9
15 9
85 8
36 9
64 9
98 8
87 9
38 9
38 9
98 9
10 9
48 9
97 7
48 9
98 9
87 9
98 8
87 9
86 9
98 9
15 8
0 8
0 7
87 9
15 9
78 8
97 9
97 9
87 9
97 9
87 7
87 9
